USPS|GEOID|GEOIDFQ|ANSICODE|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
NE|31011|0500000US31011|00835828|Boone County|1778104025|1780545|686.53|0.687|41.703934|-98.070476
NE|31013|0500000US31013|00835991|Box Butte County|2784840484|6928322|1075.233|2.675|42.21038|-103.081779
NE|31015|0500000US31015|00835829|Boyd County|1396957275|13360585|539.368|5.159|42.894448|-98.773022
NE|31017|0500000US31017|00835830|Brown County|3163423500|9687308|1221.405|3.74|42.359562|-99.92392
NE|31019|0500000US31019|00835831|Buffalo County|2507745801|18526720|968.246|7.153|40.855265|-99.074984
NE|31021|0500000US31021|00835832|Burt County|1273203513|14184092|491.587|5.477|41.854179|-96.337746
NE|31023|0500000US31023|00835833|Butler County|1514595604|15598407|584.789|6.023|41.226054|-97.132003
NE|31025|0500000US31025|00835834|Cass County|1442393389|23258499|556.911|8.98|40.907942|-96.148194
NE|31027|0500000US31027|00835835|Cedar County|1917080025|14653901|740.189|5.658|42.604558|-97.256861
NE|31029|0500000US31029|00835836|Chase County|2316548818|7962795|894.425|3.074|40.53039|-101.694192
NE|31031|0500000US31031|00835837|Cherry County|15436585858|128192820|5960.099|49.496|42.570957|-101.042759
NE|31033|0500000US31033|00835838|Cheyenne County|3097645447|292549|1196.008|0.113|41.214236|-103.011929
NE|31035|0500000US31035|00835839|Clay County|1482222916|3234876|572.289|1.249|40.523669|-98.050858
NE|31037|0500000US31037|00835840|Colfax County|1065675358|13096486|411.46|5.057|41.57496|-97.088945
NE|31039|0500000US31039|00835841|Cuming County|1477563047|10772507|570.49|4.159|41.915865|-96.788517
NE|31041|0500000US31041|00835842|Custer County|6670405020|1285152|2575.458|0.496|41.393893|-99.726866
NE|31043|0500000US31043|00835843|Dakota County|684873059|7742890|264.431|2.99|42.390134|-96.564984
NE|31045|0500000US31045|00835844|Dawes County|3616756338|11755840|1396.437|4.539|42.712923|-103.135711
NE|31047|0500000US31047|00835845|Dawson County|2625694506|14624601|1013.786|5.647|40.867752|-99.815804
NE|31049|0500000US31049|00835846|Deuel County|1139142634|2295555|439.825|0.886|41.111903|-102.332609
NE|31051|0500000US31051|00835847|Dixon County|1231852123|18379772|475.621|7.096|42.485198|-96.855771
NE|31053|0500000US31053|00835848|Dodge County|1369700577|36668438|528.844|14.158|41.576812|-96.645627
NE|31055|0500000US31055|00835849|Douglas County|845735089|33157716|326.54|12.802|41.297091|-96.154066
NE|31057|0500000US31057|00835850|Dundy County|2381956205|3046331|919.678|1.176|40.180165|-101.681133
NE|31059|0500000US31059|00835851|Fillmore County|1490200744|2991992|575.37|1.155|40.52504|-97.596705
NE|31061|0500000US31061|00835852|Franklin County|1491355857|487899|575.816|0.188|40.183203|-98.96208
NE|31063|0500000US31063|00835853|Frontier County|2524345612|14047822|974.655|5.424|40.530947|-100.406683
NE|31065|0500000US31065|00835854|Furnas County|1862730826|3727358|719.204|1.439|40.192252|-99.908637
NE|31067|0500000US31067|00835855|Gage County|2205295983|21989945|851.47|8.49|40.255158|-96.683442
NE|31069|0500000US31069|00835856|Garden County|4415478577|67450146|1704.826|26.043|41.633364|-102.302985
NE|31071|0500000US31071|00835857|Garfield County|1474624519|5255327|569.356|2.029|41.906912|-98.951283
NE|31073|0500000US31073|00835858|Gosper County|1186729983|11718015|458.199|4.524|40.509095|-99.823206
NE|31075|0500000US31075|00835859|Grant County|2011633355|17249018|776.696|6.66|41.8979|-101.793073
NE|31077|0500000US31077|00835860|Greeley County|1475843019|2150065|569.826|0.83|41.567563|-98.530567
NE|31079|0500000US31079|00835861|Hall County|1415504339|14542807|546.529|5.615|40.866025|-98.502662
NE|31081|0500000US31081|00835862|Hamilton County|1403850980|7017549|542.03|2.709|40.875625|-98.02329
NE|31083|0500000US31083|00835863|Harlan County|1433471190|53339806|553.466|20.595|40.179706|-99.402847
NE|31085|0500000US31085|00835864|Hayes County|1846829899|562429|713.065|0.217|40.537234|-101.047963
NE|31087|0500000US31087|00835865|Hitchcock County|1838765337|22080707|709.951|8.525|40.176896|-101.044217
NE|31089|0500000US31089|00835866|Holt County|6246663914|14619276|2411.851|5.645|42.459287|-98.784766
NE|31091|0500000US31091|00835867|Hooker County|1867293647|1385457|720.966|0.535|41.920317|-101.117324
NE|31093|0500000US31093|00835868|Howard County|1474402801|16375050|569.27|6.322|41.216851|-98.513342
NE|31095|0500000US31095|00835869|Jefferson County|1476765634|14202905|570.182|5.484|40.18292|-97.156744
NE|31097|0500000US31097|00835870|Johnson County|974059401|1675330|376.086|0.647|40.395481|-96.26438
NE|31099|0500000US31099|00835871|Kearney County|1336933468|404663|516.193|0.156|40.50912|-98.947602
NE|31101|0500000US31101|00835872|Keith County|2750729950|123802447|1062.063|47.8|41.194245|-101.644449
NE|31103|0500000US31103|00835873|Keya Paha County|2001740193|2710300|772.876|1.046|42.87548|-99.718351
NE|31105|0500000US31105|00835874|Kimball County|2465517099|1448447|951.942|0.559|41.199274|-103.703153
NE|31107|0500000US31107|00835875|Knox County|2870314738|81551356|1108.235|31.487|42.634404|-97.891349
NE|31109|0500000US31109|00835876|Lancaster County|2169269513|22850516|837.56|8.823|40.783547|-96.688658
NE|31111|0500000US31111|00835877|Lincoln County|6641131899|28397628|2564.155|10.964|41.050323|-100.74448
NE|31113|0500000US31113|00835878|Logan County|1478101979|1203586|570.698|0.465|41.580093|-100.407995
NE|31115|0500000US31115|00835879|Loup County|1459046158|20032899|563.341|7.735|41.8982|-99.514525
NE|31117|0500000US31117|00835881|McPherson County|2225470197|2671077|859.259|1.031|41.648414|-101.120851
NE|31119|0500000US31119|00835880|Madison County|1483057703|7352794|572.612|2.839|41.90993|-97.606856
NE|31121|0500000US31121|00835882|Merrick County|1263381769|23270565|487.794|8.985|41.16979|-98.031057
NE|31123|0500000US31123|00835883|Morrill County|3687380852|16454216|1423.706|6.353|41.732204|-102.990594
NE|31125|0500000US31125|00835884|Nance County|1143726734|17185444|441.595|6.635|41.402385|-97.991408
NE|31127|0500000US31127|00835885|Nemaha County|1054904341|5966168|407.301|2.304|40.387239|-95.852525
NE|31129|0500000US31129|00835886|Nuckolls County|1489645172|1718484|575.155|0.664|40.176492|-98.046842
NE|31131|0500000US31131|00835887|Otoe County|1594444452|8806586|615.618|3.4|40.637992|-96.131027
NE|31133|0500000US31133|00835888|Pawnee County|1116478155|4852361|431.075|1.874|40.137819|-96.245087
NE|31135|0500000US31135|00835889|Perkins County|2287768808|2840175|883.313|1.097|40.857624|-101.62747
NE|31137|0500000US31137|00835890|Phelps County|1397985733|1709311|539.765|0.66|40.516365|-99.406557
NE|31139|0500000US31139|00835891|Pierce County|1484707030|3482144|573.249|1.344|42.271413|-97.610992
NE|31141|0500000US31141|00835892|Platte County|1748707412|24370813|675.18|9.41|41.576866|-97.513467
NE|31143|0500000US31143|00835893|Polk County|1136569013|4687903|438.832|1.81|41.187925|-97.570663
NE|31145|0500000US31145|00835894|Red Willow County|1857462675|2164641|717.17|0.836|40.16942|-100.468576
NE|31147|0500000US31147|00835895|Richardson County|1429261298|7077608|551.841|2.733|40.123743|-95.718603
NE|31149|0500000US31149|00835896|Rock County|2611461745|8812081|1008.291|3.402|42.394749|-99.420851
NE|31151|0500000US31151|00835897|Saline County|1486835477|5797868|574.07|2.239|40.516802|-97.131755
NE|31153|0500000US31153|00835898|Sarpy County|616429135|24664758|238.005|9.523|41.115064|-96.109125
NE|31155|0500000US31155|00835899|Saunders County|1939132663|28792281|748.703|11.117|41.223256|-96.647175
NE|31157|0500000US31157|00835900|Scotts Bluff County|1915608680|15369466|739.621|5.934|41.850506|-103.703021
NE|31159|0500000US31159|00835901|Seward County|1479998877|11539342|571.431|4.455|40.871944|-97.140383
NE|31161|0500000US31161|00835902|Sheridan County|6320009937|76575659|2440.17|29.566|42.508012|-102.358329
NE|31163|0500000US31163|00835903|Sherman County|1465613574|14937776|565.877|5.768|41.218743|-98.972849
NE|31165|0500000US31165|00835904|Sioux County|5352788397|1662499|2066.723|0.642|42.470651|-103.732168
NE|31167|0500000US31167|00835905|Stanton County|1107564323|8725895|427.633|3.369|41.905045|-97.177109
NE|31169|0500000US31169|00835906|Thayer County|1486107858|3070760|573.789|1.186|40.173134|-97.596095
NE|31171|0500000US31171|00835907|Thomas County|1845505754|2087570|712.554|0.806|41.855527|-100.524739
NE|31173|0500000US31173|00835908|Thurston County|1019398009|6437924|393.592|2.486|42.154061|-96.533943
NE|31175|0500000US31175|00835909|Valley County|1471346017|6133637|568.09|2.368|41.564094|-98.983484
NE|31177|0500000US31177|00835910|Washington County|1009915265|8462655|389.93|3.267|41.533973|-96.224577
NE|31179|0500000US31179|00835911|Wayne County|1147146595|1084985|442.916|0.419|42.210746|-97.126243
NE|31181|0500000US31181|00835912|Webster County|1489017934|337241|574.913|0.13|40.180646|-98.49859
NE|31183|0500000US31183|00835913|Wheeler County|1489717914|1059454|575.183|0.409|41.922575|-98.520853
NE|31185|0500000US31185|00835914|York County|1482809112|8579987|572.516|3.313|40.873056|-97.596742
NV|32001|0500000US32001|00858638|Churchill County|12820847842|190742992|4950.157|73.646|39.53771|-118.264166
NV|32003|0500000US32003|00863600|Clark County|20439314893|438377794|7891.664|169.259|36.212099|-115.015239
NV|32005|0500000US32005|00858643|Douglas County|1840283012|72182226|710.537|27.87|38.905259|-119.609487
NV|32007|0500000US32007|00857664|Elko County|44478646996|75156804|17173.302|29.018|41.141133|-115.351424
NV|32009|0500000US32009|00858641|Esmeralda County|9277050173|18552010|3581.889|7.163|37.778966|-117.632382
NV|32011|0500000US32011|00858640|Eureka County|10814982428|11058701|4175.688|4.27|39.977788|-116.272208
NV|32013|0500000US32013|00863310|Humboldt County|24969535391|44194899|9640.792|17.064|41.407914|-118.127591
NV|32015|0500000US32015|00863368|Lander County|14294783179|662270|5519.247|0.256|39.90021|-117.04724
NV|32017|0500000US32017|00863992|Lincoln County|27540342258|9802713|10633.386|3.785|37.634605|-114.863037
NV|32019|0500000US32019|00858645|Lyon County|5187884816|59489123|2003.054|22.969|39.011462|-119.195477
NV|32021|0500000US32021|00858644|Mineral County|9715777471|155864513|3751.283|60.18|38.516647|-118.416279
NV|32023|0500000US32023|00863599|Nye County|47090939197|43207982|18181.914|16.683|37.965864|-116.459011
NV|32027|0500000US32027|00858646|Pershing County|15634691973|79934815|6036.589|30.863|40.439639|-118.409477
NV|32029|0500000US32029|00858642|Storey County|683238141|1881143|263.8|0.726|39.438385|-119.524646
NV|32031|0500000US32031|00858608|Washoe County|16358064882|582717369|6315.884|224.988|40.73132|-119.663269
NV|32033|0500000US32033|00858615|White Pine County|23016356504|23426584|8886.665|9.045|39.418594|-114.901095
NV|32510|0500000US32510|00863219|Carson City|374341366|32594080|144.534|12.585|39.15306|-119.747368
NH|33001|0500000US33001|00873174|Belknap County|1040947206|176373666|401.912|68.098|43.519109|-71.425366
NH|33003|0500000US33003|00873175|Carroll County|2413547249|159588457|931.876|61.617|43.867774|-71.20156
NH|33005|0500000US33005|00873176|Cheshire County|1830408431|57563431|706.725|22.225|42.924835|-72.249142
NH|33007|0500000US33007|00873177|Coos County|4647924506|92541536|1794.574|35.73|44.652548|-71.289431
NH|33009|0500000US33009|00873178|Grafton County|4425279994|106433826|1708.61|41.094|43.926439|-71.842424
NH|33011|0500000US33011|00873179|Hillsborough County|2270202125|41310051|876.53|15.95|42.911532|-71.723055
NH|33013|0500000US33013|00873180|Merrimack County|2416073588|57302049|932.851|22.124|43.299579|-71.680041
NH|33015|0500000US33015|00873181|Rockingham County|1801476227|258205459|695.554|99.694|42.988661|-71.099082
NH|33017|0500000US33017|00873182|Strafford County|951766257|39131257|367.479|15.109|43.293272|-71.035589
NH|33019|0500000US33019|00873183|Sullivan County|1393107953|36915441|537.882|14.253|43.361188|-72.222084
NJ|34001|0500000US34001|00882270|Atlantic County|1438954306|301091075|555.583|116.252|39.469355|-74.633759
NJ|34003|0500000US34003|00882271|Bergen County|602946938|35358951|232.799|13.652|40.959698|-74.074727
NJ|34005|0500000US34005|00882272|Burlington County|2070156255|54585342|799.292|21.076|39.875786|-74.663006
NJ|34007|0500000US34007|00882273|Camden County|573332085|15917053|221.365|6.146|39.802215|-74.961617
NJ|34009|0500000US34009|00882274|Cape May County|651416124|955170914|251.513|368.794|39.085785|-74.846032
NJ|34011|0500000US34011|00882275|Cumberland County|1251948167|503663247|483.38|194.465|39.328434|-75.121628
NJ|34013|0500000US34013|00882276|Essex County|326552029|8653479|126.082|3.341|40.7874|-74.246292
NJ|34015|0500000US34015|00882277|Gloucester County|833999202|38137134|322.009|14.725|39.722648|-75.145314
NJ|34017|0500000US34017|00882278|Hudson County|119638037|41839266|46.193|16.154|40.731375|-74.078601
NJ|34019|0500000US34019|00882228|Hunterdon County|1108086255|24761601|427.835|9.561|40.565283|-74.911969
NJ|34021|0500000US34021|00882229|Mercer County|581404582|11327994|224.482|4.374|40.282503|-74.703724
NJ|34023|0500000US34023|00882230|Middlesex County|801117800|35126558|309.313|13.562|40.439621|-74.40743
NJ|34025|0500000US34025|00882910|Monmouth County|1212642022|500374486|468.204|193.196|40.287048|-74.152446
NJ|34027|0500000US34027|00882231|Morris County|1194054342|53097705|461.027|20.501|40.858896|-74.547292
NJ|34029|0500000US34029|00882279|Ocean County|1627266182|742148409|628.291|286.545|39.863046|-74.256295
NJ|34031|0500000US34031|00882232|Passaic County|482081007|31998798|186.133|12.355|41.036655|-74.299408
NJ|34033|0500000US34033|00882233|Salem County|859515223|105389602|331.861|40.691|39.573828|-75.357356
NJ|34035|0500000US34035|00882234|Somerset County|781847501|7977596|301.873|3.08|40.565823|-74.620156
NJ|34037|0500000US34037|00882236|Sussex County|1342891357|43869677|518.493|16.938|41.135454|-74.694893
NJ|34039|0500000US34039|00882235|Union County|266164943|6839885|102.767|2.641|40.659871|-74.308696
NJ|34041|0500000US34041|00882237|Warren County|923437004|15824255|356.541|6.11|40.853495|-75.009487
NM|35001|0500000US35001|01702363|Bernalillo County|3008678414|14815826|1161.657|5.72|35.053628|-106.66908
NM|35003|0500000US35003|00929108|Catron County|17933561637|14193498|6924.187|5.48|33.90161|-108.391631
NM|35005|0500000US35005|01702364|Chaves County|15713917177|20469857|6067.178|7.903|33.361604|-104.469837
NM|35006|0500000US35006|00933051|Cibola County|11758505214|5554597|4539.984|2.145|34.928272|-107.99268
NM|35007|0500000US35007|00929117|Colfax County|9733113240|26296498|3757.976|10.153|36.612964|-104.64011
NM|35009|0500000US35009|00933053|Curry County|3640291106|7991740|1405.524|3.086|34.572984|-103.346055
NM|35011|0500000US35011|00933054|De Baca County|6016818917|29090018|2323.107|11.232|34.359273|-104.368696
NM|35013|0500000US35013|00929109|Doña Ana County|9863137637|17594321|3808.179|6.793|32.346505|-106.835319
NM|35015|0500000US35015|00936829|Eddy County|10816692029|56489006|4176.348|21.811|32.457835|-104.306434
NM|35017|0500000US35017|00915980|Grant County|10259478253|15295132|3961.207|5.905|32.732087|-108.381504
NM|35019|0500000US35019|00929111|Guadalupe County|7847072156|2887948|3029.772|1.115|34.869748|-104.784898
NM|35021|0500000US35021|00933055|Harding County|5504963107|1162620|2125.478|0.449|35.859352|-103.853424
NM|35023|0500000US35023|00929106|Hidalgo County|8905805115|23581028|3438.551|9.105|31.898618|-108.752319
NM|35025|0500000US35025|01702365|Lea County|11374066454|8147103|4391.552|3.146|32.795687|-103.413271
NM|35027|0500000US35027|00929116|Lincoln County|12512529988|554838|4831.115|0.214|33.740841|-105.449805
NM|35028|0500000US35028|01702366|Los Alamos County|282626742|208105|109.123|0.08|35.869978|-106.307605
NM|35029|0500000US35029|00933057|Luna County|7679773747|433660|2965.177|0.167|32.184523|-107.747191
NM|35031|0500000US35031|00929107|McKinley County|14118189576|12688957|5451.064|4.899|35.584062|-108.253294
NM|35033|0500000US35033|01702367|Mora County|4988972372|6083545|1926.253|2.349|35.982841|-104.921898
NM|35035|0500000US35035|00929104|Otero County|17126455876|36944199|6612.562|14.264|32.615599|-105.751308
NM|35037|0500000US35037|00929110|Quay County|7443508587|18554573|2873.955|7.164|35.107018|-103.548071
NM|35039|0500000US35039|01702368|Rio Arriba County|15179598454|91463240|5860.876|35.314|36.509669|-106.693983
NM|35041|0500000US35041|01702369|Roosevelt County|6335242938|18679639|2446.051|7.212|34.021207|-103.483004
NM|35043|0500000US35043|00929113|Sandoval County|9609362168|10848290|3710.196|4.189|35.685091|-106.883119
NM|35045|0500000US35045|00936844|San Juan County|14289558351|54900281|5517.23|21.197|36.540774|-108.343307
NM|35047|0500000US35047|00929114|San Miguel County|12228666208|51380263|4721.515|19.838|35.476747|-104.803344
NM|35049|0500000US35049|00933322|Santa Fe County|4947861315|2643022|1910.38|1.02|35.514531|-105.963972
NM|35051|0500000US35051|01702370|Sierra County|10829292997|147631595|4181.214|57.001|33.117209|-107.182196
NM|35053|0500000US35053|01702371|Socorro County|17214061485|4843011|6646.387|1.87|33.991658|-106.939136
NM|35055|0500000US35055|00933056|Taos County|5704119588|3383129|2202.373|1.306|36.577183|-105.638878
